freelancer_id,proyectos_completados,ingresos_totales,tarifa_hora_promedio,anios_experiencia,tiempo_respuesta_horas,tasa_finalizacion,calificacion_promedio,categoria_principal,clientes_recurrentes,horas_trabajadas_mes,cluster,cluster_name,pc1,pc2
FL0019,79,32434.21,57.64,9.0,3.2,95.1,4.92,Diseño Gráfico,28,131.3,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-1.8719640083438602,-0.18367208545432995
FL0020,18,42021.49,110.51,2.6,3.2,97.4,4.72,Diseño Gráfico,15,26.8,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-0.4110943302721229,1.0106295410499662
FL0021,5,2495.26,13.22,1.0,25.7,55.0,3.39,Desarrollo de Software,1,38.9,0,Alto tiempo respuesta horas / Bajo tasa finalizacion,2.7689058913520226,0.08036562613907654
FL0022,6,1253.88,13.91,2.7,38.1,39.8,3.1,Diseño Gráfico,3,12.6,0,Alto tiempo respuesta horas / Bajo tasa finalizacion,3.894143032522863,0.42809046161219344
FL0023,19,61446.45,154.1,7.6,7.8,85.2,sin dato,Desarrollo de Software,3,90.7,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-0.7144233969450697,1.5239089011349398
FL0024,16,44009.14,136.39,7.2,5.1,91.3,4.5,Desarrollo de Software,9,103.2,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-0.9685063692671437,0.7772300569564361
FL0025,34,11602.01,46.15,3.8,7.7,69.9,3.94,Redacción y Traducción,9,91.6,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,0.6316985063037168,-0.32923718853444744
FL0026,55,4135.93,23.38,3.1,11.8,77.4,4.06,Soporte Administrativo Virtual,6,87.1,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,0.9363779198889024,-0.42979104017428993
FL0027,110,33721.68,63.04,6.4,3.1,95.1,4.51,Desarrollo de Software,29,118.2,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-1.7642735566524317,-0.21043579550465966
FL0028,37,5420.91,22.39,3.2,9.8,85.3,4.22,Diseño Gráfico,10,76.2,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,0.5522742651917193,-0.3162766753131333
FL0029,21,57612.17,155.55,7.7,3.9,90.3,4.55,Marketing Digital,15,62.3,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-1.0417064034374939,1.5178428207181014
FL0030,40,7566.26,22.58,3.2,10.3,79.6,4.42,Desarrollo de Software,10,77.3,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,0.6065675640138313,-0.23241677972068567
FL0031,27,25671.48,146.47,12.0,5.3,87.4,4.47,Desarrollo de Software,21,60.7,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-0.7133501618928794,1.0192742712846996
FL0032,98,44948.97,64.22,6.2,3.5,91.8,4.85,Diseño Gráfico,45,140.7,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-2.5801301181200715,-0.6882982636883254
FL0033,24,45162.98,130.49,11.6,7.2,99.0,4.36,Diseño Gráfico,16,53.8,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-0.9718004516331926,1.6495964126926235
FL0034,40,13560.11,20.48,4.4,4.3,71.8,4.28,Redacción y Traducción,7,92.5,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,0.4344125947781411,-0.19078910058077386
FL0035,8,834.33,6.97,0.0,6.1,49.3,2.16,Soporte Administrativo Virtual,0,71.9,0,Alto tiempo respuesta horas / Bajo tasa finalizacion,1.922978761505162,-0.6165085030855776
FL0036,28,57507.68,114.13,12.4,5.0,87.6,4.61,Soporte Administrativo Virtual,11,79.1,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-1.0884565492234854,1.7737669825744278
FL0037,8,30219.02,109.01,6.8,5.5,94.2,4.63,Desarrollo de Software,9,59.6,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-0.3204057727101693,0.9464335843685239
FL0038,42,29473.92,53.05,10.1,1.3,92.8,4.96,Desarrollo de Software,40,150.1,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-2.5325186058544653,-0.6158324913777701
FL0039,23,51952.61,desconocido,9.9,7.2,88.3,4.5,Marketing Digital,13,58.7,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-0.7219406443986214,1.6868837151881244
FL0040,32,8195.29,19.34,4.2,7.0,68.5,3.68,Marketing Digital,13,66.7,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,0.7309749999017248,-0.12085668038125262
FL0041,20,65972.62,135.48,6.7,4.2,98.7,4.77,Diseño Gráfico,8,49.6,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-0.9894700226530179,1.9058213627522251
FL0042,35,11078.59,10.93,2.5,6.3,85.7,4.09,Soporte Administrativo Virtual,14,83.0,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,0.1423839418212933,-0.45071803836640695
FL0043,48,4805.81,22.8,3.4,9.0,70.6,4.08,Diseño Gráfico,18,113.7,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,0.249777812495984,-1.0260546172093976
FL0044,145,32539.37,68.58,3.5,3.8,95.1,4.86,Desarrollo de Software,26,150.6,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-1.8032945148703199,-0.8456803375673827
FL0045,89,31637.38,47.4,7.8,2.6,92.7,4.54,Redacción y Traducción,22,155.7,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-1.7581101727980428,-0.4653411067003688
FL0046,63,11715.07,16.88,2.4,12.0,80.7,4.03,Diseño Gráfico,15,79.4,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,0.4718866042484761,-0.4134813996808228
FL0047,30,31248.87,126.57,8.5,5.3,86.7,4.41,Marketing Digital,5,57.8,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-0.036240197021208405,1.2305578254418428
FL0048,36,47531.97,140.66,10.9,5.6,95.7,4.6,Desarrollo de Software,14,71.1,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-1.1349761898945687,1.523449152048035
FL0049,12,2281.19,15.2,1.5,27.0,50.2,2.22,Redacción y Traducción,2,51.1,0,Alto tiempo respuesta horas / Bajo tasa finalizacion,2.8778361744365686,-0.10514331410490978
FL0050,14,1887.72,7.39,0.6,30.1,60.5,2.78,Soporte Administrativo Virtual,0,23.2,0,Alto tiempo respuesta horas / Bajo tasa finalizacion,3.125818793941909,0.21265363954052804
FL0051,82,10322.84,22.98,4.2,6.1,79.8,3.94,Soporte Administrativo Virtual,8,76.9,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,0.49041493270118147,-0.11736109739153537
FL0052,10,896.03,10.8,1.3,30.2,63.3,3.37,Desarrollo de Software,1,43.9,0,Alto tiempo respuesta horas / Bajo tasa finalizacion,2.7345356809224777,0.06508935857065612
FL0053,149,39799.84,53.41,5.1,2.2,94.7,4.67,Marketing Digital,37,138.9,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-2.285333635091078,-0.6255185449005273
FL0054,28,55636.66,155.8,10.2,3.6,88.3,4.6,Marketing Digital,6,74.2,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-0.8724478038215709,1.774271958392661
FL0055,148,31195.59,51.48,6.8,2.7,98.8,4.76,Marketing Digital,46,126.9,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-2.460467513593321,-0.7228552678951605
FL0056,54,5012.86,24.4,3.0,8.4,75.4,4.45,Desarrollo de Software,18,74.6,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,0.4317322421406627,-0.5071959921715805
FL0057,13,2698.98,10.49,0.1,34.0,61.6,3.71,Marketing Digital,5,53.2,0,Alto tiempo respuesta horas / Bajo tasa finalizacion,2.7776121510116445,-0.1957456476410846
FL0058,112,33003.57,39.08,7.0,4.1,96.5,4.73,Desarrollo de Software,30,109.7,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-1.7190765148604512,-0.08522034017638389
FL0059,0,1182.1,12.38,1.4,8.6,55.3,3.16,Diseño Gráfico,1,1.6,0,Alto tiempo respuesta horas / Bajo tasa finalizacion,2.4322672491928823,0.4009909251812226
FL0060,6,1732.62,10.63,0.3,17.8,29.9,1.6,Soporte Administrativo Virtual,5,74.3,0,Alto tiempo respuesta horas / Bajo tasa finalizacion,2.6997690584789,-0.7422889328552745
FL0061,32,5369.11,33.35,3.6,8.9,85.2,4.29,Desarrollo de Software,12,86.1,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,0.2804233730324682,-0.3939309860388442
FL0062,5,1480.05,16.23,0.3,34.0,64.6,2.68,Redacción y Traducción,2,15.3,0,Alto tiempo respuesta horas / Bajo tasa finalizacion,3.2411981691133405,0.2841391304709856
FL0063,101,28710.22,52.72,5.3,3.0,95.6,4.48,Marketing Digital,55,151.1,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-2.8038725747080693,-1.4520700770300847
FL0064,153,29847.78,58.48,10.5,3.7,93.1,4.61,Desarrollo de Software,39,146.1,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-2.3880040083915546,-0.488780156730822
FL0065,19,41459.28,184.31,6.2,6.3,91.2,4.69,Marketing Digital,11,61.9,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-0.45499120368137297,1.0815410051827856
FL0066,0,1621.38,10.76,0.1,34.0,45.0,2.84,Soporte Administrativo Virtual,4,52.3,0,Alto tiempo respuesta horas / Bajo tasa finalizacion,3.3045256926051203,-0.33499313604632097
FL0067,15,496.85,5.93,1.8,35.8,85.3,3.18,Soporte Administrativo Virtual,1,29.3,0,Alto tiempo respuesta horas / Bajo tasa finalizacion,2.657064392375643,0.3266981958800197
FL0068,13,2057.26,14.3,0.3,12.7,53.0,4.3,Soporte Administrativo Virtual,1,49.6,0,Alto tiempo respuesta horas / Bajo tasa finalizacion,2.2656897760613166,-0.27219128284789257
FL0069,91,35329.05,64.16,7.7,1.2,95.6,4.54,Redacción y Traducción,20,156.0,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-1.890597400022743,-0.3354460804989969
FL0070,9,1897.05,16.81,0.5,2.1,41.4,3.22,Soporte Administrativo Virtual,0,16.4,0,Alto tiempo respuesta horas / Bajo tasa finalizacion,2.4303732375436824,0.07584334533689467
FL0071,61,10294.24,20.4,2.8,8.3,73.2,4.1,Redacción y Traducción,4,87.8,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,0.849015140055354,-0.28148750968324177
FL0072,22,52871.12,147.95,8.8,4.8,95.3,4.7,Marketing Digital,14,95.0,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-1.3622429471756425,1.159528001766918
FL0073,30,35204.0,180.3,11.4,3.4,95.9,4.71,Diseño Gráfico,15,61.5,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-0.9129096977913926,1.2916945226760304
FL0074,20,31630.85,114.39,12.3,6.5,87.1,4.59,Marketing Digital,10,63.4,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-0.3781373919712782,1.4476506678176735
FL0075,30,44833.26,75.28,3.3,8.7,92.2,4.54,Marketing Digital,8,56.0,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-0.1640698004153895,1.0440720494880558
FL0076,47,12265.85,14.12,1.6,6.3,75.9,4.6,Desarrollo de Software,15,86.2,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,0.23172491390002536,-0.541678054507577
FL0077,65,25303.57,61.78,8.0,1.4,91.1,4.59,Diseño Gráfico,20,122.4,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-1.3171540484089828,-0.17565514519855105
FL0078,22,6271.72,23.12,0.6,7.5,81.2,4.03,Diseño Gráfico,12,80.1,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,0.527495035504372,-0.662101751221094
FL0079,32,5254.6,20.6,4.3,6.2,72.9,4.14,Marketing Digital,11,103.0,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,0.3599764697836581,-0.5609188482777505
FL0080,5,1198.33,12.24,1.3,47.2,57.8,3.52,Marketing Digital,3,29.0,0,Alto tiempo respuesta horas / Bajo tasa finalizacion,3.742385540542676,0.27623597931332605
FL0081,0,7926.99,17.69,2.7,6.5,84.7,4.07,Soporte Administrativo Virtual,10,103.3,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,0.19025150676162758,-0.6642889168421425
FL0082,26,86769.46,116.89,11.5,6.4,88.2,4.57,Desarrollo de Software,7,80.3,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-1.5222332679464934,2.5616338753242536
FL0083,110,32990.3,55.53,4.1,1.6,93.5,4.59,Diseño Gráfico,39,155.0,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-2.3315261636944915,-1.2126266872987443
FL0084,40,4548.75,31.76,2.9,7.6,88.5,4.27,Desarrollo de Software,8,102.9,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,0.1599398725471956,-0.5759905804029216
FL0085,sin dato,9.47,10.72,2.0,42.6,32.2,2.64,Soporte Administrativo Virtual,2,20.0,0,Alto tiempo respuesta horas / Bajo tasa finalizacion,4.320872964239326,0.24317556576781782
FL0086,90,31414.66,47.52,6.2,1.6,97.8,4.86,Marketing Digital,54,144.6,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-2.913012547729138,-1.1930303884304287
FL0087,113,29101.92,40.45,5.6,2.3,94.7,4.92,Desarrollo de Software,44,167.4,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-2.6610349562254068,-1.3666272911870228
FL0088,127,29045.37,53.03,6.4,4.6,95.7,4.63,Diseño Gráfico,24,175.1,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-1.9433429561496491,-0.9463129560312491
FL0089,51,8323.59,21.68,3.7,7.2,80.3,3.84,Desarrollo de Software,6,82.5,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,0.5078349152257635,-0.1558944007229569
FL0090,109,30076.01,44.97,8.0,3.0,95.8,4.93,Soporte Administrativo Virtual,30,154.7,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-2.067164947896303,-0.6815689429058955
FL0091,109,20082.07,51.93,5.9,3.2,94.1,4.66,Redacción y Traducción,36,159.1,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-1.9930833692324925,-1.305982866940509
FL0092,97,26950.65,62.77,6.7,2.6,97.3,4.83,Desarrollo de Software,27,168.4,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-2.138078484443512,-0.9028117841582013
FL0093,10,909.16,18.66,1.0,29.8,59.2,2.82,Diseño Gráfico,2,25.5,0,Alto tiempo respuesta horas / Bajo tasa finalizacion,3.027780912924909,0.15794644110596182
FL0094,147,25883.97,62.68,6.2,2.7,93.6,4.83,Desarrollo de Software,18,123.1,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-1.2581920855291484,-0.22764855068737147
FL0095,120,28875.68,58.94,6.1,1.8,97.2,4.69,Soporte Administrativo Virtual,34,131.3,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-1.9778148497158048,-0.7132725070835235
FL0096,27,72389.38,119.03,3.1,4.9,97.8,4.75,Diseño Gráfico,15,79.5,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-1.4455757766339885,1.1723651518691591
FL0097,25,4756.16,26.0,2.8,7.6,82.9,3.64,Desarrollo de Software,10,103.7,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,0.22148763231706886,-0.6573568647912947
FL0098,31,32139.3,180.68,10.1,3.5,94.2,5.0,Diseño Gráfico,16,54.2,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-0.7190463742470242,1.1506918578900003
FL0099,22,48662.55,114.57,10.0,2.6,93.3,4.71,Desarrollo de Software,15,55.4,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-1.0804412853076868,1.6037617952610357
FL0100,47,28084.49,28.84,7.1,2.5,97.1,4.88,Desarrollo de Software,29,156.7,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-2.1263078647300224,-0.7472744407845898
FL0101,13,1629.03,10.82,4.1,28.7,62.3,2.89,Redacción y Traducción,4,30.5,0,Alto tiempo respuesta horas / Bajo tasa finalizacion,2.696587173824979,0.3949394139872926
FL0102,35,58131.92,154.25,7.0,5.5,85.0,4.93,Redacción y Traducción,11,38.3,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-0.4004915244723325,1.7653593359401327
FL0103,4,1275.51,9.63,0.5,30.8,57.6,3.44,Diseño Gráfico,1,70.0,0,Alto tiempo respuesta horas / Bajo tasa finalizacion,2.729663109110674,-0.3975576228981089
FL0104,48,10009.67,26.39,3.3,8.0,79.7,3.96,Desarrollo de Software,19,118.6,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-0.25138315832603314,-0.9006702984023223
FL0105,0,1713.17,6.95,0.9,33.4,78.3,2.51,Redacción y Traducción,1,26.3,0,Alto tiempo respuesta horas / Bajo tasa finalizacion,2.7869051796697555,0.2900024095016909
FL0106,142,21864.49,55.08,10.9,2.7,98.3,4.71,Soporte Administrativo Virtual,33,144.9,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-2.1128266795635784,-0.5342474794261803
FL0107,29,6534.76,22.06,3.0,8.1,93.6,4.18,Marketing Digital,12,92.8,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,0.022346787466834644,-0.4552094520919129
FL0108,64,30102.69,73.73,6.7,3.5,95.1,4.77,Soporte Administrativo Virtual,43,142.0,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-2.307795571885108,-0.9601828498749618
FL0109,4,1190.21,5.89,0.9,23.7,38.4,3.35,Soporte Administrativo Virtual,2,36.5,0,Alto tiempo respuesta horas / Bajo tasa finalizacion,3.199377027851373,-0.10074585218732822
FL0110,5,2077.05,14.27,0.4,28.7,59.1,3.05,Marketing Digital,0,52.0,0,Alto tiempo respuesta horas / Bajo tasa finalizacion,2.7919359850891503,-0.08371106303344251
FL0111,105,16983.21,56.13,8.9,1.6,95.0,4.56,Soporte Administrativo Virtual,49,138.2,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-2.3977035849246766,-1.174693735447424
FL0112,17,75167.8,-17.7,14.7,3.2,97.2,4.33,Marketing Digital,10,53.9,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-1.5886046115037387,2.870031214401581
FL0113,28,30560.95,122.38,9.4,4.3,89.1,4.71,Soporte Administrativo Virtual,14,82.6,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-0.6683687218469423,0.7193474522159644
FL0114,46,9358.94,18.34,2.0,6.6,75.6,3.74,Diseño Gráfico,12,119.9,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,0.13393301005903113,-0.9735735632092826
FL0115,13,1750.41,10.7,0.1,17.7,38.9,3.59,Soporte Administrativo Virtual,2,26.5,0,Alto tiempo respuesta horas / Bajo tasa finalizacion,3.0353163970435473,-0.0734881201188073
FL0116,24,57630.48,132.69,6.3,2.3,99.4,4.71,Redacción y Traducción,15,101.4,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-1.6067352377775066,0.8717424179070309
FL0117,41,51897.41,156.35,10.8,3.7,87.3,4.46,Diseño Gráfico,16,51.5,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-0.9128949229914168,1.6910983472027046
FL0118,52,7948.72,25.17,3.9,8.0,78.0,3.74,Diseño Gráfico,11,82.9,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,0.4790398125817412,-0.33416304619073245
FL0119,34,65716.37,121.79,9.3,5.8,88.4,4.57,Diseño Gráfico,18,63.2,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-1.2298986938488385,1.7085056972452426
FL0120,118,37763.86,36.09,6.0,1.6,91.1,4.71,Desarrollo de Software,9,159.1,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-1.4969115004913804,-0.19490091819573663
FL0121,78,28602.78,40.4,7.5,2.5,95.4,4.78,Desarrollo de Software,30,186.2,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-2.4320808276443833,-1.0865857731943085
FL0122,85,39651.6,51.09,6.7,2.2,88.2,4.53,Desarrollo de Software,13,134.2,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-1.3579420404756541,0.12124219653662069
FL0123,43,4328.27,23.35,2.9,9.7,83.2,3.35,Marketing Digital,7,60.7,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,0.8783397480474325,-0.05559997076006762
FL0124,nd,69570.01,98.28,8.3,7.5,91.7,5.0,Desarrollo de Software,15,57.2,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-1.1649986967075232,1.9247229358564546
FL0125,37,12507.7,24.04,4.1,9.8,86.7,4.3,Desarrollo de Software,13,95.7,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,0.0038089160525733353,-0.30041223836607667
FL0126,9,2699.18,13.38,1.3,31.2,33.0,3.13,Redacción y Traducción,0,45.5,0,Alto tiempo respuesta horas / Bajo tasa finalizacion,3.6120315345792644,-0.04364482119012967
FL0127,7,1244.42,13.37,1.5,21.6,48.0,2.89,Soporte Administrativo Virtual,1,29.0,0,Alto tiempo respuesta horas / Bajo tasa finalizacion,2.9526560204863177,0.10019030228453674
FL0128,28,53900.96,84.9,7.0,8.1,85.3,4.51,Marketing Digital,10,56.3,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-0.4046612359431567,1.5477005011314637
FL0129,0,2222.99,11.12,1.0,13.2,42.2,3.54,Marketing Digital,2,26.2,0,Alto tiempo respuesta horas / Bajo tasa finalizacion,2.6776218932088143,0.09917740596559818
FL0130,11,2325.65,12.35,0.1,19.5,65.9,2.64,Redacción y Traducción,1,44.5,0,Alto tiempo respuesta horas / Bajo tasa finalizacion,2.314937651519488,-0.10954151184505544
FL0131,36,41471.65,209.66,4.2,2.1,98.0,4.74,Desarrollo de Software,15,72.3,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-1.0175439091907594,0.6645796252998173
FL0132,6,1372.61,10.48,2.9,11.5,58.5,2.89,Redacción y Traducción,2,54.0,0,Alto tiempo respuesta horas / Bajo tasa finalizacion,1.9288981677018804,-0.06662705391758256
FL0133,3,680.25,14.25,0.9,8.2,85.3,3.41,Marketing Digital,4,26.6,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,1.341605501012614,0.15180264309532962
FL0134,34,13994.24,34.73,3.3,8.9,87.3,3.8,Redacción y Traducción,16,98.0,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-0.0724952505158711,-0.4863603273065467
FL0135,31,6645.52,21.29,2.9,6.4,81.3,3.65,Soporte Administrativo Virtual,12,75.9,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,0.45894540393084304,-0.39292846144379684
FL0136,8,876.81,8.81,0.9,46.6,38.2,2.81,Marketing Digital,2,61.3,0,Alto tiempo respuesta horas / Bajo tasa finalizacion,3.9476257585721295,-0.21261392881043759
FL0137,157,17377.77,37.7,4.1,3.6,91.8,4.61,Diseño Gráfico,11,114.5,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-0.5508729228409386,-0.431830266833715
FL0138,20,63734.28,168.97,14.5,3.6,97.4,4.94,Marketing Digital,15,84.3,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-1.8225852943408474,2.091898106024064
FL0139,45,40809.0,201.62,10.0,4.9,85.0,4.65,Desarrollo de Software,21,66.9,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-0.9375322542952436,1.0906157423000873
FL0140,31,55473.03,143.9,7.4,4.0,86.5,4.37,Diseño Gráfico,17,37.2,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-0.7108759177773141,1.598211566216013
FL0141,31,59674.52,136.24,8.8,8.7,-10.0,4.8,Desarrollo de Software,15,43.9,0,Alto tiempo respuesta horas / Bajo tasa finalizacion,1.6888813377307368,1.5071089739302277
FL0142,43,5968.52,27.2,0.0,8.5,97.0,desconocido,Desarrollo de Software,11,81.8,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,0.17676144925185924,-0.6100118376588625
